run,method,ppc,flip_coef,sample,time,sigma_sq,sigma_sq_excess
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,91,0.364,0.7322194776310389,0.011953509018073238
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,92,0.368,0.7322610842163936,0.01199511560342792
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,93,0.372,0.7322860574373199,0.012020088824354236
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,94,0.376,0.7323011213857115,0.012035152772745805
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,95,0.38,0.7323234539195682,0.012057485306602556
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,96,0.384,0.7323436178488968,0.012077649235931132
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,97,0.388,0.7323652747411116,0.012099306128145915
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,98,0.392,0.7323768077655225,0.01211083915255684
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,99,0.396,0.7323986559876207,0.012132687374655005
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,100,0.4,0.7324281489446245,0.012162180331658834
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,101,0.404,0.7324800256588923,0.012214057045926596
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,102,0.40800000000000003,0.7325254973671779,0.012259528754212212
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,103,0.41200000000000003,0.7325319114945816,0.012265942881615977
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,104,0.41600000000000004,0.7325515104013657,0.012285541788400023
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,105,0.42,0.7326010790991176,0.01233511048615199
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,106,0.424,0.7326583831587448,0.012392414545779107
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,107,0.428,0.7326948684517476,0.012428899838781926
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,108,0.432,0.732736990140961,0.012471021527995396
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,109,0.436,0.732762011063226,0.01249604245026037
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,110,0.44,0.7327702155265174,0.012504246913551786
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,111,0.444,0.7327877255425261,0.01252175692956048
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,112,0.448,0.7328366555150584,0.012570686902092731
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,113,0.452,0.7328718411927951,0.01260587257982948
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,114,0.456,0.7329069911685583,0.01264102255559263
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,115,0.46,0.7329222499601106,0.012656281347144915
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,116,0.464,0.7329498211933962,0.012683852580430588
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,117,0.468,0.7329893475370964,0.01272337892413078
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,118,0.47200000000000003,0.7330314998221392,0.012765531209173564
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,119,0.47600000000000003,0.7330826333910605,0.012816664778094844
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,120,0.48,0.7330864230487248,0.012820454435759188
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,121,0.484,0.7330967167428121,0.012830748129846414
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,122,0.488,0.7331164856450864,0.0128505170321207
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,123,0.492,0.7331790459756622,0.012913077362696535
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,124,0.496,0.7332746147680193,0.013008646155053594
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,125,0.5,0.7333468621876058,0.013080893574640151
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,126,0.504,0.7333637457153727,0.013097777102407004
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,127,0.508,0.7333881561420401,0.013122187529074458
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,128,0.512,0.7334119096144999,0.013145941001534212
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,129,0.516,0.7334430921567626,0.013177123543796965
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,130,0.52,0.7334783108618594,0.013212342248893783
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,131,0.524,0.7334716897184881,0.013205721105522428
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,132,0.528,0.7335091165437532,0.013243147930787513
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,133,0.532,0.7335514770798874,0.01328550846692178
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,134,0.536,0.7335802428360698,0.013314274223104161
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,135,0.54,0.733619810739929,0.013353842126963333
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,136,0.544,0.7336635596324581,0.01339759101949245
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,137,0.548,0.733683827141596,0.013417858528630311
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,138,0.552,0.733698710110976,0.013432741498010325
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,139,0.556,0.7337468677145552,0.01348089910158956
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,140,0.56,0.733798017458135,0.013532048845169342
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,141,0.5640000000000001,0.7338487436556341,0.013582775042668471
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,142,0.5680000000000001,0.7338825954267155,0.013616626813749866
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,143,0.5720000000000001,0.7339269684242703,0.013660999811304642
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,144,0.5760000000000001,0.7339669467946582,0.01370097818169258
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,145,0.58,0.7339935983197939,0.013727629706828282
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,146,0.584,0.7340529589318461,0.013786990318880421
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,147,0.588,0.7341043825789901,0.013838413966024476
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,148,0.592,0.7341318024538298,0.01386583384086415
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,149,0.596,0.7341396279044644,0.013873659291498752
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,150,0.6,0.7341488543960092,0.01388288578304353
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,151,0.604,0.7342059791658218,0.013940010552856097
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,152,0.608,0.7342622102186256,0.013996241605659931
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,153,0.612,0.7342955431557233,0.014029574542757661
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,154,0.616,0.7343271751622525,0.014061206549286887
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,155,0.62,0.7343544832490401,0.014088514636074412
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,156,0.624,0.7343915530374111,0.014125584424445448
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,157,0.628,0.7344505498261499,0.014184581213184222
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,158,0.632,0.7345047604813745,0.014238791868408818
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,159,0.636,0.7345242859286375,0.014258317315671842
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,160,0.64,0.7345583491659062,0.014292380552940576
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,161,0.644,0.734611994649953,0.014346026036987314
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,162,0.648,0.7346498432009281,0.01438387458796242
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,163,0.652,0.734752381190133,0.014486412577167318
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,164,0.656,0.7348732404358556,0.0146072718228899
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,165,0.66,0.7349776789164143,0.014711710303448644
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,166,0.664,0.735050014788422,0.014784046175456367
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,167,0.668,0.7351838848320854,0.014917916219119753
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,168,0.672,0.7353073331589355,0.015041364545969826
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,169,0.676,0.7353843825849679,0.015118413972002198
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,170,0.68,0.7354068813984822,0.015140912785516547
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,171,0.684,0.735403383492072,0.015137414879106359
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,172,0.6880000000000001,0.7353036087773069,0.015037640164341282
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,173,0.6920000000000001,0.7352533036056509,0.01498733499268523
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,174,0.6960000000000001,0.7351778309016023,0.014911862288636613
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,175,0.7000000000000001,0.7351322562207045,0.014866287607738893
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,176,0.704,0.7351296343618581,0.014863665748892418
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,177,0.708,0.7351704160600478,0.014904447447082192
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,178,0.712,0.7352368486102123,0.014970879997246667
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,179,0.716,0.7352939569000857,0.015027988287120042
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,180,0.72,0.7353261748264804,0.015060206213514782
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,181,0.724,0.735356192704843,0.015090224091877324
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,182,0.728,0.7354036744110917,0.015137705798126011
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,183,0.732,0.7354378417468894,0.015171873133923763
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,184,0.736,0.7354509493068373,0.015184980693871641
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,185,0.74,0.73547228205479,0.015206313441824326
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,186,0.744,0.7354979394981774,0.015231970885211776
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,187,0.748,0.7355324513119798,0.015266482699014094
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,188,0.752,0.7355574637442771,0.01529149513131145
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,189,0.756,0.7355722789456716,0.015306310332705908
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,190,0.76,0.7355752681048211,0.015309299491855444
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,191,0.764,0.7356021789363926,0.015336210323426913
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,192,0.768,0.7356248093237225,0.015358840710756883
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,193,0.772,0.735658272287686,0.015392303674720331
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,194,0.776,0.7357243455661765,0.01545837695321084
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,195,0.78,0.7357598230947427,0.015493854481777092
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,196,0.784,0.7357685671915878,0.015502598578622129
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,197,0.788,0.7357852397095693,0.01551927109660367
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,198,0.792,0.7358027017318872,0.015536733118921564
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,199,0.796,0.7358598705121281,0.015593901899162432
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,200,0.8,0.7359124041372391,0.015646435524273472
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,201,0.804,0.7359609952692108,0.015695026656245115
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,202,0.808,0.7359975464340647,0.01573157782109902
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,203,0.812,0.7360218762813265,0.01575590766836088
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,204,0.8160000000000001,0.7360298532059945,0.0157638845930288
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,205,0.8200000000000001,0.7360595288920493,0.01579356027908363
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,206,0.8240000000000001,0.7360780651874353,0.015812096574469692
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,207,0.8280000000000001,0.7361145843120146,0.01584861569904894
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,208,0.8320000000000001,0.7361475174353285,0.015881548822362812
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,209,0.836,0.7361548049485994,0.01588883633563376
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,210,0.84,0.736148623215079,0.015882654602113355
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,211,0.844,0.7361524382994428,0.01588646968647711
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,212,0.848,0.736229856110216,0.015963887497250306
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,213,0.852,0.7362808111632726,0.01601484255030694
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,214,0.856,0.7363058552313017,0.016039886618335997
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,215,0.86,0.7363261994456337,0.016060230832668054
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,216,0.864,0.736331542899598,0.016065574286632356
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,217,0.868,0.7363724151868013,0.016106446573835642
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,218,0.872,0.7364246160724959,0.016158647459530218
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,219,0.876,0.7364719872750852,0.01620601866211957
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,220,0.88,0.7364696497809053,0.016203681167939687
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,221,0.884,0.7364809631882807,0.016214994575315056
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,222,0.888,0.7365223359366025,0.01625636732363689
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,223,0.892,0.7365654256544312,0.016299457041465515
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,224,0.896,0.7365947346577635,0.016328766044797827
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,225,0.9,0.7366068123301519,0.01634084371718625
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,226,0.904,0.7366230318610401,0.0163570632480744
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,227,0.908,0.7366349337151087,0.01636896510214303
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,228,0.912,0.736664277482292,0.01639830886932636
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,229,0.916,0.7367017221833151,0.016435753570349432
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,230,0.92,0.7367324416239095,0.01646647301094384
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,231,0.924,0.7367594414118687,0.01649347279890301
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,232,0.928,0.7367926569466187,0.016526688333653006
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,233,0.932,0.7368125647907595,0.01654659617779386
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,234,0.936,0.7368280538043304,0.016562085191364706
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,235,0.9400000000000001,0.7368644568904201,0.01659848827745447
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,236,0.9440000000000001,0.7368897627841176,0.016623794171151896
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,237,0.9480000000000001,0.736918895596951,0.01665292698398535
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,238,0.9520000000000001,0.7369313515844362,0.016665382971470577
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,239,0.9560000000000001,0.7369580253220206,0.016692056709054937
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,240,0.96,0.7369669275183557,0.01670095890539003
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,241,0.964,0.7369767321273538,0.01671076351438816
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,242,0.968,0.7370183345437803,0.01675236593081464
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,243,0.972,0.7370222683093886,0.016756299696422894
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,244,0.976,0.7370207504944529,0.01675478188148727
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,245,0.98,0.7370541679395682,0.016788199326602582
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,246,0.984,0.7370975284431326,0.01683155983016693
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,247,0.988,0.7371165041957426,0.016850535582776938
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,248,0.992,0.7371239148229923,0.016857946210026675
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,249,0.996,0.7371384117091282,0.016872443096162537
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,250,1.0,0.7371787277821931,0.01691275916922741
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,251,1.004,0.7372208494175984,0.0169548808046327
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,252,1.008,0.7372336010807533,0.016967632467787652
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,253,1.012,0.7372024348276005,0.01693646621463485
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,254,1.016,0.7371918645344101,0.016925895921444445
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,255,1.02,0.7372326384263139,0.016966669813348267
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,256,1.024,0.7372681318550582,0.017002163242092583
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,257,1.028,0.737277515267385,0.017011546654419396
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,258,1.032,0.7372862028231129,0.0170202342101472
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,259,1.036,0.7372978250009771,0.017031856388011413
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,260,1.04,0.737316833443627,0.017050864830661316
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,261,1.044,0.7373502817535703,0.017084313140604657
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,262,1.048,0.7373676116834847,0.01710164307051909
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,263,1.052,0.7373629475574933,0.017096978944527663
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,264,1.056,0.737377284197733,0.017111315584767306
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,265,1.06,0.7374249785961404,0.017159009983174767
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,266,1.064,0.7374327974377475,0.01716682882478182
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,267,1.068,0.7374334184963959,0.01716744988343022
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,268,1.072,0.7374388465719651,0.017172877958999466
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,269,1.076,0.7374666526253898,0.01720068401242414
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,270,1.08,0.7374557668282805,0.017189798215314855
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,271,1.084,0.7374612021856625,0.01719523357269681
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,272,1.088,0.737489458473095,0.017223489860129337
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,273,1.092,0.7375114295844616,0.01724546097149593
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,274,1.096,0.7375170931541292,0.01725112454116351
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,275,1.1,0.7375474301546783,0.017281461541712617
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,276,1.104,0.7375525917086386,0.01728662309567297
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,277,1.108,0.7375509348045978,0.017284966191632112
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,278,1.112,0.7375731538062636,0.01730718519329799
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,279,1.116,0.737579570424945,0.017313601811979384
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,280,1.12,0.7375901181970702,0.017324149584104553
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,281,1.124,0.7375763130623674,0.017310344449401716
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,282,1.1280000000000001,0.7375739402387402,0.017307971625774576
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,283,1.1320000000000001,0.7375928856377241,0.017326917024758415
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,284,1.1360000000000001,0.7375963188287137,0.017330350215748025
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,285,1.1400000000000001,0.7376094442272734,0.017343475614307713
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,286,1.1440000000000001,0.7376256691012342,0.017359700488268515
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,287,1.1480000000000001,0.7376266740269432,0.017360705413977495
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,288,1.1520000000000001,0.7376622967833529,0.017396328170387276
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,289,1.156,0.7376795437508155,0.0174135751378498
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,290,1.16,0.7376745138706096,0.017408545257643904
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,291,1.164,0.7376675628528898,0.017401594239924156
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,292,1.168,0.7376669551583059,0.01740098654534028
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,293,1.172,0.7376882348880018,0.01742226627503618
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,294,1.176,0.7377016869642611,0.017435718351295426
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,295,1.18,0.7377007246844808,0.017434756071515123
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,296,1.184,0.7376958021663286,0.017429833553362917
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,297,1.188,0.7376829133255076,0.01741694471254196
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,298,1.192,0.7376990844115876,0.017433115798621945
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,299,1.196,0.7376889695829851,0.017423000970019475
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,300,1.2,0.7376883378837237,0.01742236927075802
rankine_apic_ppc2_t4,apic,2,,0,0.0,0.7202659686129657,0.0
rankine_apic_ppc2_t4,apic,2,,1,0.004,0.7519384633885108,0.031672494775545124
rankine_apic_ppc2_t4,apic,2,,2,0.008,0.7636006593428714,0.0433346907299057
rankine_apic_ppc2_t4,apic,2,,3,0.012,0.7719667104010138,0.05170074178804818
rankine_apic_ppc2_t4,apic,2,,4,0.016,0.7794164563194421,0.05915048770647646
rankine_apic_ppc2_t4,apic,2,,5,0.02,0.7847916553786217,0.06452568676565607
rankine_apic_ppc2_t4,apic,2,,6,0.024,0.7893066749072304,0.06904070629426473
rankine_apic_ppc2_t4,apic,2,,7,0.028,0.7928099012139467,0.07254393260098102
rankine_apic_ppc2_t4,apic,2,,8,0.032,0.7957369845729394,0.07547101595997374
rankine_apic_ppc2_t4,apic,2,,9,0.036000000000000004,0.7982741754353846,0.07800820682241894
rankine_apic_ppc2_t4,apic,2,,10,0.04,0.8007595935494036,0.08049362493643797
rankine_apic_ppc2_t4,apic,2,,11,0.044,0.8028937205187276,0.08262775190576199
rankine_apic_ppc2_t4,apic,2,,12,0.048,0.8048335387842042,0.0845675701712385
rankine_apic_ppc2_t4,apic,2,,13,0.052000000000000005,0.8065636464847336,0.0862976778717679
rankine_apic_ppc2_t4,apic,2,,14,0.056,0.808034944196828,0.08776897558386232
rankine_apic_ppc2_t4,apic,2,,15,0.06,0.809268311151478,0.08900234253851236
rankine_apic_ppc2_t4,apic,2,,16,0.064,0.8104263809278179,0.09016041231485228
rankine_apic_ppc2_t4,apic,2,,17,0.068,0.8117267938040216,0.09146082519105592
rankine_apic_ppc2_t4,apic,2,,18,0.07200000000000001,0.8129196214443881,0.09265365283142246
rankine_apic_ppc2_t4,apic,2,,19,0.076,0.8140135390774349,0.09374757046446924
rankine_apic_ppc2_t4,apic,2,,20,0.08,0.8149676707374574,0.0947017021244917
rankine_apic_ppc2_t4,apic,2,,21,0.084,0.8158910246308656,0.09562505601789995
rankine_apic_ppc2_t4,apic,2,,22,0.088,0.816757590790522,0.09649162217755636
rankine_apic_ppc2_t4,apic,2,,23,0.092,0.8175038196697747,0.09723785105680904
rankine_apic_ppc2_t4,apic,2,,24,0.096,0.8181208996565793,0.09785493104361365
rankine_apic_ppc2_t4,apic,2,,25,0.1,0.8187108807312646,0.09844491211829898
rankine_apic_ppc2_t4,apic,2,,26,0.10400000000000001,0.8193071271700886,0.09904115855712292
rankine_apic_ppc2_t4,apic,2,,27,0.108,0.8199539324268064,0.09968796381384071
rankine_apic_ppc2_t4,apic,2,,28,0.112,0.8205840349090888,0.10031806629612317
rankine_apic_ppc2_t4,apic,2,,29,0.116,0.8211644843282679,0.10089851571530228
rankine_apic_ppc2_t4,apic,2,,30,0.12,0.8216822852740232,0.10141631666105755
rankine_apic_ppc2_t4,apic,2,,31,0.124,0.8221646979234605,0.10189872931049482
rankine_apic_ppc2_t4,apic,2,,32,0.128,0.8226327119263699,0.10236674331340423
rankine_apic_ppc2_t4,apic,2,,33,0.132,0.8230907511478095,0.10282478253484384
rankine_apic_ppc2_t4,apic,2,,34,0.136,0.823543231828943,0.1032772632159773
rankine_apic_ppc2_t4,apic,2,,35,0.14,0.8239709610128798,0.10370499239991415
rankine_apic_ppc2_t4,apic,2,,36,0.14400000000000002,0.8243680607361625,0.10410209212319688
rankine_apic_ppc2_t4,apic,2,,37,0.148,0.824770080724824,0.1045041121118584
rankine_apic_ppc2_t4,apic,2,,38,0.152,0.8251452399536741,0.1048792713407084
rankine_apic_ppc2_t4,apic,2,,39,0.156,0.825484533018842,0.10521856440587629
rankine_apic_ppc2_t4,apic,2,,40,0.16,0.8258189817059716,0.10555301309300591
rankine_apic_ppc2_t4,apic,2,,41,0.164,0.8261635098431526,0.10589754123018691
rankine_apic_ppc2_t4,apic,2,,42,0.168,0.826425851752021,0.10615988313905533
rankine_apic_ppc2_t4,apic,2,,43,0.17200000000000001,0.8266294923318847,0.106363523718919
rankine_apic_ppc2_t4,apic,2,,44,0.176,0.826840239385583,0.10657427077261739
